"","X.7","X.6","X.5","X.4","X.3","X.2","X.1","site","closure_id","n_observations","X","day_of_year","time_observations_started","duration_minutes","effort_distance_km","number_observers","summer_nbr_TCB_mean_2400","spring_nbr_TCG_mean_75","fall_nbr_B2_stdDev_300","slope_mean_300","summer_b5_B4_stdDev_1200","species_observed_syn","observation_date","formatted_date","latitude","longitude","locality_id","observer_id","checklist_id","as_date","occupied_prob","occupied","site_area","site_max_dist"
"801",801,801,801,801,801,801,801,"L6103895_2017",2017,1,35743,-0.6672074,0.3257237,-0.3159196,-0.2630949,-0.4006648,-1.203416,0.3152789,-0.4974955,3.439827,-0.2296481,1,"6/2/2017","2017-06-02",42.80044,-123.8363,"L6103895","obs29674","S38223488","2017-06-02",0.576214113191986,1,0,0
"802",802,802,802,802,802,802,802,"L6103896_2017",2017,1,35744,-0.6672074,0.3682288,-0.4370419,-0.2630949,-0.4006648,-1.158501,0.8873415,-0.3165685,2.894003,-0.0267555,0,"6/2/2017","2017-06-02",42.7955,-123.827,"L6103896","obs29674","S38223489","2017-06-02",0.537348545518504,1,0,0
"803",803,803,803,803,803,803,803,"L6103897_2017",2017,1,35745,-0.6672074,0.3894814,-0.3462002,-0.2630949,-0.4006648,-1.118719,0.8782117,0.04247875,3.171369,-0.04696783,1,"6/2/2017","2017-06-02",42.79257,-123.8279,"L6103897","obs29674","S38223490","2017-06-02",0.674114610594815,0,0,0
"804",804,804,804,804,804,804,804,"L6103898_2017",2017,1,35746,-0.6672074,0.4213602,-0.285639,-0.2630949,-0.4006648,-1.104767,0.6819705,-0.1496962,2.179477,-0.0476289,0,"6/2/2017","2017-06-02",42.78963,-123.8271,"L6103898","obs29674","S38223491","2017-06-02",0.460124027062571,0,0,0
"805",805,805,805,805,805,805,805,"L6103899_2017",2017,1,35747,-0.6672074,0.4638653,0.1988504,-0.2630949,-0.4006648,-1.10887,0.3715949,0.2877934,2.891898,-0.02489744,0,"6/2/2017","2017-06-02",42.79073,-123.8285,"L6103899","obs29674","S38223492","2017-06-02",0.686461402544259,0,0,0
"806",806,806,806,806,806,806,806,"L6103900_2017",2017,1,35748,-0.6672074,0.8605795,-0.4976031,-0.2630949,-0.4006648,-1.164811,0.3913596,-0.8552232,4.672062,-0.4347049,0,"6/2/2017","2017-06-02",42.6478,-124.0923,"L6103900","obs29674","S38223493","2017-06-02",0.702915333755123,1,0,0
"807",807,807,807,807,807,807,807,"93",2017,1,35749,-0.6672074,1.126236,-0.285639,-0.2630949,-0.4006648,-0.5831185,-1.681975,0.5111739,-0.4024785,0.6421303,0,"6/2/2017","2017-06-02",42.46515,-124.3674,"L6103901","obs29674","S38223494","2017-06-02",0.331948580454986,1,0,0.26874774140187
"808",808,808,808,808,808,808,808,"L6103902_2017",2017,1,35750,-0.6672074,1.271462,-0.4370419,-0.2630949,-0.4006648,-1.927597,1.1761,0.6291129,-0.507324,1.998647,0,"6/2/2017","2017-06-02",42.44252,-124.4316,"L6103902","obs29674","S38223495","2017-06-02",0.144411774949023,1,0,0
"809",809,809,809,809,809,809,809,"95",2017,1,35751,-0.6085585,-1.516164,-0.285639,-0.2630949,-0.4006648,-0.8701746,1.371219,0.09387205,1.493481,-0.08491511,0,"6/3/2017","2017-06-03",42.17027,-124.1862,"L6103903","obs29674","S38223496","2017-06-03",0.443240083257647,1,0,0.00894086234596639
"810",810,810,810,810,810,810,810,"95",2017,1,35752,-0.6085585,-1.448864,-0.285639,-0.2630949,-0.4006648,-0.869932,1.331969,0.09734667,1.500371,-0.08675914,1,"6/3/2017","2017-06-03",42.17031,-124.1862,"L6103904","obs29674","S38223497","2017-06-03",0.445533331270941,0,0,0.00894086234596639
"811",811,811,811,811,811,811,811,"L6103905_2017",2017,1,35753,-0.6085585,-1.409901,-0.4370419,-0.2630949,-0.4006648,-0.8632452,1.336484,-0.0430027,1.812211,-0.08944349,0,"6/3/2017","2017-06-03",42.17196,-124.1844,"L6103905","obs29674","S38223498","2017-06-03",0.47050402779286,0,0,0
"812",812,812,812,812,812,812,812,"L6103906_2017",2017,1,35754,-0.6085585,-1.144244,-0.5278837,-0.2630949,-0.4006648,-0.4051192,1.075703,-0.5031685,0.9756821,0.1467943,0,"6/3/2017","2017-06-03",42.09926,-124.2051,"L6103906","obs29674","S38223499","2017-06-03",0.340685358278883,0,0,0
"813",813,813,813,813,813,813,813,"L6103907_2017",2017,1,35755,-0.6085585,-1.13716,-0.4976031,-0.2630949,-0.4006648,-0.2917703,1.081053,-0.2132817,0.4093061,0.420684,0,"6/3/2017","2017-06-03",42.08009,-124.202,"L6103907","obs29674","S38223500","2017-06-03",0.347042547061984,0,0,0
"814",814,814,814,814,814,814,814,"L6103908_2017",2017,1,35756,-0.6085585,-1.073402,-0.4976031,-0.2630949,-0.4006648,-1.069611,1.414735,0.32543,-0.2922972,0.3484945,0,"6/3/2017","2017-06-03",42.17533,-124.1449,"L6103908","obs29674","S38223501","2017-06-03",0.19485337533459,0,0,0
"815",815,815,815,815,815,815,815,"L6103909_2017",2017,1,35757,-0.6085585,-0.7298195,-0.4976031,-0.2630949,-0.4006648,-1.20528,-1.007882,0.04153539,0.9695299,-0.4543484,0,"6/3/2017","2017-06-03",42.20845,-124.1285,"L6103909","obs29674","S38223502","2017-06-03",0.26970312412426,1,0,0
"816",816,816,816,816,816,816,816,"L6103910_2017",2017,1,35758,-0.6085585,-0.6660619,-0.4370419,-0.2630949,-0.4006648,-1.306669,0.9784492,-0.2907505,1.159965,-0.7881403,0,"6/3/2017","2017-06-03",42.23012,-124.1004,"L6103910","obs29674","S38223503","2017-06-03",0.198441632619321,0,0,0
"817",817,817,817,817,817,817,817,"L6103912_2017",2017,1,35759,-0.6085585,-0.6448093,-0.4976031,-0.2630949,-0.4006648,-1.302369,0.9233692,-0.4095972,1.327274,-0.7546575,0,"6/3/2017","2017-06-03",42.23191,-124.1006,"L6103912","obs29674","S38223504","2017-06-03",0.202014684896417,0,0,0
"818",818,818,818,818,818,818,818,"L6103913_2017",2017,1,35760,-0.6085585,-0.630641,-0.4370419,-0.2630949,-0.4006648,-1.284956,0.7370016,0.01853481,1.157263,-0.5718607,0,"6/3/2017","2017-06-03",42.2376,-124.0966,"L6103913","obs29674","S38223505","2017-06-03",0.262583404159267,0,0,0
"819",819,819,819,819,819,819,819,"L6103914_2017",2017,1,35761,-0.6085585,-0.6093884,-0.4370419,-0.2630949,-0.4006648,-1.289027,0.6600876,-0.5720872,1.30236,-0.4449761,0,"6/3/2017","2017-06-03",42.24095,-124.0923,"L6103914","obs29674","S38223506","2017-06-03",0.188279388237364,1,0,0
"820",820,820,820,820,820,820,820,"L6103915_2017",2017,1,35762,-0.6085585,-0.5456308,-0.4976031,-0.2630949,-0.4006648,-0.9714639,1.35867,0.009363862,1.035179,0.07771217,0,"6/3/2017","2017-06-03",42.23703,-124.0495,"L6103915","obs29674","S38223507","2017-06-03",0.330149427492572,0,0,0
"821",821,821,821,821,821,821,821,"L6103916_2017",2017,1,35763,-0.6085585,-0.5279203,-0.4976031,-0.2630949,-0.4006648,-0.9144827,0.8228318,-0.4700068,1.744446,0.09230268,0,"6/3/2017","2017-06-03",42.24049,-124.0437,"L6103916","obs29674","S38223508","2017-06-03",0.361323441766139,1,0,0
"822",822,822,822,822,822,822,822,"L6103917_2017",2017,1,35764,-0.6085585,-0.5137519,-0.4976031,-0.2630949,-0.4006648,-0.9007629,0.7474074,-0.5119434,1.897872,0.06821509,0,"6/3/2017","2017-06-03",42.24065,-124.0427,"L6103917","obs29674","S38223509","2017-06-03",0.380655837919442,1,0,0
"823",823,823,823,823,823,823,823,"L6103918_2017",2017,1,35765,-0.6085585,-0.4677048,-0.4976031,-0.2630949,-0.4006648,-0.7774507,1.155443,-0.7836694,1.881184,-0.2959201,0,"6/3/2017","2017-06-03",42.23445,-124.0324,"L6103918","obs29674","S38223510","2017-06-03",0.32686424093808,0,0,0
"824",824,824,824,824,824,824,824,"L6103919_2017",2017,1,35766,-0.5499095,-0.1772533,-0.4370419,-0.2630949,-0.4006648,0.3049559,0.5409793,0.8941217,-0.4370643,0.4899636,0,"6/4/2017","2017-06-04",43.05967,-124.1399,"L6103919","obs29674","S38223512","2017-06-04",0.601337217988568,1,0,0
"825",825,825,825,825,825,825,825,"L6103920_2017",2017,1,35767,-0.5499095,-0.04265379,-0.4370419,-0.2630949,-0.4006648,0.5979383,1.790414,-0.4984806,-0.949005,1.028506,1,"6/4/2017","2017-06-04",43.17318,-124.2016,"L6103920","obs29674","S38223513","2017-06-04",0.285269679477723,0,0,0
"826",826,826,826,826,826,826,826,"L6103921_2017",2017,1,35768,-0.6085585,-0.2197584,-0.4976031,-0.2630949,-0.4006648,-1.107433,0.7531411,0.05955573,3.313414,-0.3165111,0,"6/3/2017","2017-06-03",42.19559,-124.0426,"L6103921","obs29674","S38223514","2017-06-03",0.691169109743028,1,0,0
"827",827,827,827,827,827,827,827,"L6103922_2017",2017,1,35769,-0.6085585,-0.20559,-0.4976031,-0.2630949,-0.4006648,-1.105426,1.224037,-0.7075022,3.532976,-0.2931566,0,"6/3/2017","2017-06-03",42.1925,-124.041,"L6103922","obs29674","S38223515","2017-06-03",0.55806430031538,0,0,0
"828",828,828,828,828,828,828,828,"L6103923_2017",2017,1,35770,-0.5499095,0.08131941,-0.4370419,-0.2630949,-0.4006648,-0.1378333,1.814027,-0.3718994,0.2210062,1.456508,0,"6/4/2017","2017-06-04",43.14094,-124.3344,"L6103923","obs29674","S38223516","2017-06-04",0.359842188832364,0,0,0
"829",829,829,829,829,829,829,829,"L6103924_2017",2017,1,35771,-0.6085585,-0.1914216,-0.4976031,-0.2630949,-0.4006648,-1.134488,0.5296246,-0.6779395,3.317852,-0.3273162,0,"6/3/2017","2017-06-03",42.18895,-124.0392,"L6103924","obs29674","S38223517","2017-06-03",0.522124911824921,1,0,0
"830",830,830,830,830,830,830,830,"96",2017,1,35772,-0.6085585,-0.1595428,-0.4976031,-0.2630949,-0.4006648,-1.106651,0.4026256,-0.7714579,2.305259,-0.2162855,1,"6/3/2017","2017-06-03",42.19403,-124.0348,"L6103925","obs29674","S38223518","2017-06-03",0.335099392879537,0,0,0.17734267771139
"831",831,831,831,831,831,831,831,"L6103926_2017",2017,1,35773,-0.6085585,-0.1064114,-0.4370419,-0.2630949,-0.4006648,-0.4148782,-0.2805667,-0.3721415,3.211396,-0.4456202,0,"6/3/2017","2017-06-03",42.18312,-123.9933,"L6103926","obs29674","S38223519","2017-06-03",0.731461440969619,1,0,0
"832",832,832,832,832,832,832,832,"L6103927_2017",2017,1,35774,-0.6085585,-0.08161679,-0.4370419,-0.2630949,-0.4006648,-0.4512838,-0.3320153,-0.5459346,3.375329,-0.5027709,0,"6/3/2017","2017-06-03",42.18735,-123.9937,"L6103927","obs29674","S38223520","2017-06-03",0.713265700535987,0,0,0
"833",833,833,833,833,833,833,833,"L6103928_2017",2017,1,35775,-0.6085585,-0.05682215,-0.4976031,-0.2630949,-0.4006648,-0.428438,-0.1555511,-0.5552127,3.201385,-0.6133232,0,"6/3/2017","2017-06-03",42.18996,-123.9921,"L6103928","obs29674","S38223521","2017-06-03",0.68353130089432,0,0,0
"834",834,834,834,834,834,834,834,"L6103929_2017",2017,1,35776,-0.6085585,-0.03911169,-0.4976031,-0.2630949,-0.4006648,-0.4463514,-0.5521907,-0.4780405,2.938813,-0.6099039,0,"6/3/2017","2017-06-03",42.19282,-123.9916,"L6103929","obs29674","S38223522","2017-06-03",0.656090824819085,0,0,0
"835",835,835,835,835,835,835,835,"3",2017,1,35777,-0.6085585,-0.01785915,-0.4370419,-0.2630949,-0.4006648,-0.5374773,-0.09033272,-0.05739342,2.437613,-0.574172,0,"6/3/2017","2017-06-03",42.19582,-123.9927,"L6103930","obs29674","S38223523","2017-06-03",0.641859024219529,1,0,0.28232322861262
"836",836,836,836,836,836,836,836,"3",2017,1,35778,-0.6085585,0.003393402,-0.4976031,-0.2630949,-0.4006648,-0.4921748,-0.06437008,-0.1879457,2.477344,-0.605198,0,"6/3/2017","2017-06-03",42.19601,-123.991,"L6103931","obs29674","S38223524","2017-06-03",0.628552025652062,0,0,0.28232322861262
"837",837,837,837,837,837,837,837,"L6103932_2017",2017,1,35779,-0.6085585,0.01756177,-0.4976031,-0.2630949,-0.4006648,-0.4358937,-0.284707,-0.332002,2.622593,-0.6426749,0,"6/3/2017","2017-06-03",42.19516,-123.9898,"L6103932","obs29674","S38223525","2017-06-03",0.633949808025034,1,0,0
"838",838,838,838,838,838,838,838,"2",2017,1,35780,-0.6085585,0.03173013,-0.4976031,-0.2630949,-0.4006648,-0.3749845,-0.2721258,-0.5568384,2.792321,-0.7125312,0,"6/3/2017","2017-06-03",42.19429,-123.9881,"L6103933","obs29674","S38223526","2017-06-03",0.623639095196552,0,0,0.235063126341748
"839",839,839,839,839,839,839,839,"2",2017,1,35781,-0.6085585,0.04944059,-0.4370419,-0.2630949,-0.4006648,-0.3404125,-0.3659741,-0.6201036,2.983467,-0.7744588,1,"6/3/2017","2017-06-03",42.19407,-123.9867,"L6103934","obs29674","S38223527","2017-06-03",0.647555332526855,0,0,0.235063126341748
"840",840,840,840,840,840,840,840,"L6103935_2017",2017,1,35782,-0.6085585,0.1450771,-0.4976031,-0.2630949,-0.4006648,-0.6669233,0.3912798,-0.2092088,2.319507,-0.1683981,0,"6/3/2017","2017-06-03",42.18188,-124.0029,"L6103935","obs29674","S38223528","2017-06-03",0.573759455500246,0,0,0
"841",841,841,841,841,841,841,841,"L6103936_2017",2017,1,35783,-0.6085585,0.1627875,-0.1039555,-0.2630949,-0.4006648,-0.8933917,0.5342549,-1.002417,1.823051,0.2164352,0,"6/3/2017","2017-06-03",42.18139,-124.0118,"L6103936","obs29674","S38223529","2017-06-03",0.276543277802929,1,0,0
"842",842,842,842,842,842,842,842,"96",2017,1,35784,-0.6085585,0.2796765,-0.3462002,-0.2630949,-0.4006648,-1.112021,0.2771719,-0.7971482,2.308838,-0.2268991,0,"6/3/2017","2017-06-03",42.19324,-124.0349,"L6103937","obs29674","S38223530","2017-06-03",0.329424917943452,1,0,0.17734267771139
"843",843,843,843,843,843,843,843,"L6103938_2017",2017,1,35785,-0.6085585,0.3469763,-0.4673225,-0.2630949,-0.4006648,-1.116814,0.9059011,-0.009205936,3.272724,-0.3113605,1,"6/3/2017","2017-06-03",42.19656,-124.0436,"L6103938","obs29674","S38223531","2017-06-03",0.667827825826952,0,0,0
"844",844,844,844,844,844,844,844,"L6103939_2017",2017,1,35786,-0.6085585,0.3859393,-0.4976031,-0.2630949,-0.4006648,-1.058774,0.2685452,-0.5748328,3.499239,-0.2934618,0,"6/3/2017","2017-06-03",42.20533,-124.0509,"L6103939","obs29674","S38223532","2017-06-03",0.600347166229843,1,0,0
"845",845,845,845,845,845,845,845,"L6103940_2017",2017,1,35787,-0.6085585,0.3965655,-0.5278837,-0.2630949,-0.4006648,-1.083881,0.877052,-0.7376954,2.786354,-0.3281726,0,"6/3/2017","2017-06-03",42.20262,-124.0491,"L6103940","obs29674","S38223533","2017-06-03",0.421533042712977,1,0,0
"846",846,846,846,846,846,846,846,"L6103941_2017",2017,1,35788,-0.6085585,0.4071918,-0.5581643,-0.2630949,-0.4006648,-1.121845,0.4014843,-0.876544,3.13018,-0.3226788,0,"6/3/2017","2017-06-03",42.19919,-124.0497,"L6103941","obs29674","S38223534","2017-06-03",0.445366134502391,0,0,0
"847",847,847,847,847,847,847,847,"L6103942_2017",2017,1,35789,-0.6085585,0.5949227,-0.4370419,-0.2630949,-0.4006648,-0.2395805,1.043724,1.099611,1.010562,0.2208788,0,"6/3/2017","2017-06-03",42.07256,-124.2178,"L6103942","obs29674","S38223535","2017-06-03",0.742696261327818,1,0,0
"848",848,848,848,848,848,848,848,"L6103943_2017",2017,1,35790,-0.6085585,0.6445119,-0.285639,-0.2630949,-0.4006648,-1.589803,0.8108322,-0.07375817,0.1436233,2.059174,0,"6/3/2017","2017-06-03",42.06677,-124.3084,"L6103943","obs29674","S38223536","2017-06-03",0.165721124150841,0,0,0
"849",849,849,849,849,849,849,849,"L6103944_2017",2017,1,35791,-0.6085585,0.7082696,-0.3764807,-0.2630949,-0.4006648,-1.614553,-0.1940978,1.090382,0.9808567,2.534825,0,"6/3/2017","2017-06-03",42.08511,-124.3268,"L6103944","obs29674","S38223537","2017-06-03",0.549609041833038,1,0,0
"850",850,850,850,850,850,850,850,"L6103945_2017",2017,1,35792,-0.6085585,0.7968219,-0.3764807,-0.2630949,-0.4006648,-0.5167584,1.682149,-0.4305128,-0.5625816,-0.06491679,0,"6/3/2017","2017-06-03",42.2686,-124.3792,"L6103945","obs29674","S38223538","2017-06-03",0.131909339218854,0,0,0
"851",851,851,851,851,851,851,851,"L6103946_2017",2017,1,35793,-0.6085585,0.8251586,-0.4976031,-0.2630949,-0.4006648,-0.5323126,2.179106,-0.01133274,-0.247497,0.05207604,1,"6/3/2017","2017-06-03",42.27153,-124.3764,"L6103946","obs29674","S38223539","2017-06-03",0.220513678517019,0,0,0
"852",852,852,852,852,852,852,852,"L6103947_2017",2017,1,35794,-0.6085585,0.839327,-0.4976031,-0.2630949,-0.4006648,-0.5480301,1.83354,-0.09719712,0.5245944,0.02305435,0,"6/3/2017","2017-06-03",42.27437,-124.3739,"L6103947","obs29674","S38223540","2017-06-03",0.311741975516276,0,0,0
"853",853,853,853,853,853,853,853,"L6103948_2017",2017,1,35795,-0.6085585,0.8534953,-0.3462002,-0.2630949,-0.4006648,-0.5292859,1.827719,-0.4706335,1.276214,0.09944164,0,"6/3/2017","2017-06-03",42.27619,-124.3716,"L6103948","obs29674","S38223541","2017-06-03",0.362946775401378,0,0,0
"854",854,854,854,854,854,854,854,"L6103949_2017",2017,1,35796,-0.6085585,0.8889162,-0.4370419,-0.2630949,-0.4006648,-0.5761708,1.569746,-0.4506037,1.216763,0.1933563,0,"6/3/2017","2017-06-03",42.27577,-124.3677,"L6103949","obs29674","S38223542","2017-06-03",0.352944896814903,1,0,0
"855",855,855,855,855,855,855,855,"L6103950_2017",2017,1,35797,-0.6085585,0.9101688,-0.4673225,-0.2630949,-0.4006648,-0.6366278,1.747624,-0.5402377,1.730552,0.2040778,0,"6/3/2017","2017-06-03",42.27596,-124.3649,"L6103950","obs29674","S38223543","2017-06-03",0.406635168559702,1,0,0
"856",856,856,856,856,856,856,856,"1",2017,1,35798,-0.6085585,0.9385055,-0.4067613,-0.2630949,-0.4006648,-0.8007994,1.221298,0.1224699,0.214828,0.2096304,0,"6/3/2017","2017-06-03",42.27536,-124.3902,"L6103951","obs29674","S38223544","2017-06-03",0.268695730298796,0,0,0.282952459802793
"857",857,857,857,857,857,857,857,"L6103952_2017",2017,1,35799,-0.6085585,1.009347,-0.4370419,-0.2630949,-0.4006648,-1.46257,-1.487082,1.530845,-0.5400604,1.539822,0,"6/3/2017","2017-06-03",42.41143,-124.4203,"L6103952","obs29674","S38223545","2017-06-03",0.374181322795849,0,0,0
"858",858,858,858,858,858,858,858,"L6103954_2017",2017,1,35800,-0.5499095,-1.20446,-0.4976031,-0.2630949,-0.4006648,-1.241959,0.3921537,-0.8867161,2.284411,-0.005510518,0,"6/4/2017","2017-06-04",42.62827,-123.8424,"L6103954","obs29674","S38223547","2017-06-04",0.289483332595652,0,0,0
"859",859,859,859,859,859,859,859,"L6103955_2017",2017,1,35801,-0.5499095,-1.186749,-0.4976031,-0.2630949,-0.4006648,-1.170739,0.3829902,-0.4600805,2.211623,-0.1653945,0,"6/4/2017","2017-06-04",42.62368,-123.8337,"L6103955","obs29674","S38223548","2017-06-04",0.375094236542338,1,0,0
"860",860,860,860,860,860,860,860,"101",2017,1,35802,-0.5499095,-0.9246345,-0.4976031,-0.2630949,-0.4006648,-1.269085,0.7262386,-0.7536301,3.374329,0.1425814,0,"6/4/2017","2017-06-04",42.63316,-123.9234,"L6103957","obs29674","S38223549","2017-06-04",0.504521227217579,0,0,0.181056030962699
"861",861,861,861,861,861,861,861,"L6103958_2017",2017,1,35803,-0.5499095,-0.864419,-0.4976031,-0.2630949,-0.4006648,-1.156533,0.7162168,-0.631275,3.212474,-0.6473653,0,"6/4/2017","2017-06-04",42.59961,-123.9954,"L6103958","obs29674","S38223550","2017-06-04",0.490717344833106,1,0,0
"862",862,862,862,862,862,862,862,"104",2017,1,35804,-0.5499095,-0.5314624,-0.4976031,-0.2630949,-0.4006648,-1.393237,0.0916617,-0.8668865,2.041769,-0.03716238,0,"6/4/2017","2017-06-04",42.5928,-124.0611,"L6103959","obs29674","S38223551","2017-06-04",0.231111935675769,0,0,0.0044698323144058
"863",863,863,863,863,863,863,863,"105",2017,1,35805,-0.5499095,-0.4641627,-0.4976031,-0.2630949,-0.4006648,-1.165087,0.5633249,-0.511191,4.100512,-0.4843786,0,"6/4/2017","2017-06-04",42.64351,-124.0877,"L6103960","obs29674","S38223552","2017-06-04",0.680107014813562,0,0,0.170683003440762
"864",864,864,864,864,864,864,864,"L6103962_2017",2017,1,35806,-0.5499095,-0.2976844,-0.4370419,-0.2630949,-0.4006648,-0.3692432,1.094499,0.1778335,1.574493,-0.4613729,0,"6/4/2017","2017-06-04",42.90172,-124.0944,"L6103962","obs29674","S38223553","2017-06-04",0.581802418491598,0,0,0
"865",865,865,865,865,865,865,865,"L6103963_2017",2017,1,35807,-0.5499095,-0.2020479,-0.4976031,-0.2630949,-0.4006648,0.04945937,0.8241706,0.138364,0.192623,0.1314333,0,"6/4/2017","2017-06-04",43.04451,-124.122,"L6103963","obs29674","S38223554","2017-06-04",0.456011844966023,0,0,0
"866",866,866,866,866,866,866,866,"85",2017,1,35808,-0.5499095,0.4426127,0.01716686,-0.2630949,-0.4006648,-0.5917297,-0.03590583,-0.00268952,0.2204098,0.5720218,0,"6/4/2017","2017-06-04",43.37145,-124.2252,"L6103964","obs29674","S38223555","2017-06-04",0.309863597009011,0,0,0.0160857387974117
"867",867,867,867,867,867,867,867,"L6103965_2017",2017,1,35809,-0.5499095,0.8039061,-0.3764807,-0.2630949,-0.4006648,-0.4668216,2.49517,-0.2799263,3.578306,0.8536982,1,"6/4/2017","2017-06-04",44.0117,-123.7923,"L6103965","obs29674","S38223556","2017-06-04",0.816955995505251,1,0,0
"868",868,868,868,868,868,868,868,"L6104005_2017",2017,1,35848,-0.6672074,-1.725147,-0.4370419,-0.2630949,-0.4006648,-0.6217275,0.9370983,-0.2914773,-0.2669792,-0.07157356,0,"6/2/2017","2017-06-02",43.34018,-124.2653,"L6104005","obs29674","S38223608","2017-06-02",0.165252917203337,0,0,0
"869",869,869,869,869,869,869,869,"L6104006_2017",2017,1,35849,-0.6672074,-1.470117,-0.285639,-0.2630949,-0.4006648,-0.6872496,1.045002,0.3321727,3.36832,0.6485625,0,"6/2/2017","2017-06-02",43.02427,-123.8179,"L6104006","obs29674","S38223609","2017-06-02",0.846226746812019,1,0,0
"870",870,870,870,870,870,870,870,"L6104007_2017",2017,1,35850,-0.6672074,-1.431154,-0.4370419,-0.2630949,-0.4006648,-0.6941074,0.9264399,-0.1043715,2.786,0.5988726,0,"6/2/2017","2017-06-02",43.02213,-123.819,"L6104007","obs29674","S38223610","2017-06-02",0.701319176801893,1,0,0
"871",871,871,871,871,871,871,871,"L6104008_2017",2017,1,35851,-0.6672074,-1.409901,-0.4370419,-0.2630949,-0.4006648,-0.6955147,0.7180083,-0.1193161,2.775381,0.476541,1,"6/2/2017","2017-06-02",43.02064,-123.8191,"L6104008","obs29674","S38223611","2017-06-02",0.692316767616967,1,0,0
"872",872,872,872,872,872,872,872,"L6104009_2017",2017,1,35852,-0.6672074,-1.388649,-0.4370419,-0.2630949,-0.4006648,-0.7004053,2.159363,-0.05524477,2.623308,0.1117637,0,"6/2/2017","2017-06-02",43.01854,-123.8176,"L6104009","obs29674","S38223612","2017-06-02",0.65465309237457,0,0,0
"873",873,873,873,873,873,873,873,"L6104010_2017",2017,1,35853,-0.6672074,-1.367396,-0.4370419,-0.2630949,-0.4006648,-0.7245266,1.981024,-0.3453144,2.410329,0.04984848,0,"6/2/2017","2017-06-02",43.0163,-123.8177,"L6104010","obs29674","S38223613","2017-06-02",0.544459838877043,1,0,0
"874",874,874,874,874,874,874,874,"L6104011_2017",2017,1,35854,-0.6672074,-1.346143,-0.4370419,-0.2630949,-0.4006648,-0.7411415,1.471325,-0.4327335,2.772382,-0.008595883,0,"6/2/2017","2017-06-02",43.01358,-123.8185,"L6104011","obs29674","S38223614","2017-06-02",0.585642904699628,1,0,0
